,movie_id,averagerating,numvotes
22513,tt4736026,4.4,148
22514,tt4746370,7.4,381
22515,tt4762684,8.7,33
22516,tt4770784,6.7,7
22517,tt4771796,5.1,102
22518,tt4785448,7.5,6
22519,tt4795772,8.3,9
22520,tt4800178,7.6,12
22521,tt4820102,6.0,6
22522,tt4824302,5.7,28854
22523,tt4828478,6.9,17
22524,tt4834902,5.8,40
22525,tt4835086,7.7,773
22526,tt4838290,3.5,16
22527,tt4840214,7.3,12
22528,tt4843762,7.0,509
22529,tt4846906,6.5,10
22530,tt4847580,7.4,5
22531,tt4848314,4.1,13
22532,tt4854404,7.2,13
22533,tt4857264,8.1,84318
22534,tt4858374,5.6,8
22535,tt4858722,5.5,15
22536,tt4860356,5.4,25
22537,tt4872048,3.2,29
22538,tt4874072,5.2,55
22539,tt4877908,4.3,6
22540,tt4879412,6.2,52
22541,tt4880630,6.7,243
22542,tt4883512,5.9,26
22543,tt4898888,6.3,285
22544,tt4898962,7.0,126
22545,tt4898968,7.2,17
22546,tt4900708,6.2,3306
22547,tt4902904,6.2,1562
22548,tt4917862,3.6,132
22549,tt4941338,8.3,7
22550,tt4942404,5.0,35
22551,tt4948632,7.2,1168
22552,tt4949162,5.1,287
22553,tt4950038,8.3,40
22554,tt4950362,5.5,35
22555,tt4951974,8.2,10
22556,tt4952054,4.9,253
22557,tt4953348,6.4,25
22558,tt4954968,1.0,404
22559,tt4959276,3.6,225
22560,tt4960934,6.0,1677
22561,tt4971480,5.6,119
22562,tt4971830,6.6,230
22563,tt4980154,1.7,114
22564,tt4982390,8.5,30
22565,tt4982920,7.0,48
22566,tt4984930,7.7,87
22567,tt4991026,4.1,272
22568,tt5001432,6.7,32
22569,tt5002544,6.7,68
22570,tt5002838,6.1,24
22571,tt5032504,8.8,5
22572,tt5033038,5.5,89
22573,tt5037996,6.3,1397
22574,tt5045648,6.4,10
22575,tt5047424,3.0,146
22576,tt5050842,3.7,15
22577,tt5055228,6.9,8
22578,tt5056154,5.6,28
22579,tt5061582,6.7,105
22580,tt5068978,4.6,5
22581,tt5069450,5.5,23
22582,tt5072350,5.0,336
22583,tt5072852,3.9,237
22584,tt5078372,6.2,165
22585,tt5086264,7.6,8
22586,tt5086318,8.5,6
22587,tt5090404,7.8,87
22588,tt5090908,6.0,60
22589,tt5097282,8.7,17
22590,tt5097504,5.1,282
22591,tt5097706,4.0,9
22592,tt5105666,5.1,355
22593,tt5107560,6.3,22
22594,tt5112314,7.1,17
22595,tt5113028,6.1,447
22596,tt5113986,5.7,410
22597,tt5123264,7.6,7
22598,tt5135788,6.6,19
22599,tt5136682,6.4,16
22600,tt5137294,5.5,11
22601,tt5137986,7.3,74
22602,tt5138728,7.8,9
22603,tt5139992,6.1,15
22604,tt5142400,5.8,58
22605,tt5143018,8.3,19
22606,tt5143744,7.3,60
22607,tt5144348,6.9,206
22608,tt5149530,7.3,100
22609,tt5151378,8.8,6
22610,tt5161392,7.2,259
22611,tt5163226,3.2,25
22612,tt5167186,7.5,19
22613,tt5168832,5.4,2082
22614,tt5170150,7.0,14
22615,tt5170670,8.4,452
22616,tt5173540,6.0,5
22617,tt5174196,7.6,12
22618,tt5175450,6.4,9324
22619,tt5177414,6.8,5
22620,tt5178998,7.1,65
22621,tt5180794,5.6,89
22622,tt5180998,7.2,257
22623,tt5181350,7.9,17
22624,tt5181352,6.4,5
22625,tt5198670,5.6,1121
22626,tt5198850,4.0,230
22627,tt5204636,5.2,424
22628,tt5217846,6.2,12
22629,tt5228304,6.5,1006
22630,tt5233510,6.4,416
22631,tt5240372,6.0,528
22632,tt5240378,5.2,79
22633,tt5242034,7.6,5
22634,tt5247702,5.2,61
22635,tt5259236,6.6,213
22636,tt5259560,6.2,6
22637,tt5266764,7.7,7
22638,tt5267472,5.4,3346
22639,tt5269396,6.1,1805
22640,tt5271340,4.5,20
22641,tt5271528,2.6,23
22642,tt5273720,5.0,616
22643,tt5278928,7.7,696
22644,tt5291970,6.7,23
22645,tt5295134,7.1,136
22646,tt5297216,6.0,83
22647,tt5297654,4.3,182
22648,tt5300840,8.3,72
22649,tt5300948,3.4,317
22650,tt5309844,7.7,389
22651,tt5310230,6.3,281
22652,tt5324456,6.7,814
22653,tt5329376,6.3,5096
22654,tt5329972,6.5,18
22655,tt5331258,7.2,36
22656,tt5333518,6.3,77
22657,tt5338082,8.1,25
22658,tt5342650,5.3,811
22659,tt5343040,8.0,163
22660,tt5343324,5.6,11
22661,tt5344460,9.2,46
22662,tt5345354,5.8,6
22663,tt5350300,6.0,16
22664,tt5352216,5.0,69
22665,tt5356116,7.1,14
22666,tt5356648,8.2,13
22667,tt5363648,5.0,212
22668,tt5365066,8.6,91
22669,tt5390430,7.6,928
22670,tt5420028,7.5,10
22671,tt5431946,3.5,229
22672,tt5432702,6.0,27
22673,tt5433330,7.7,159
22674,tt5439126,5.4,99
22675,tt5440516,6.1,61
22676,tt5445072,2.8,8
22677,tt5450910,4.3,7
22678,tt5451690,5.5,2599
22679,tt5455344,6.1,1019
22680,tt5458492,7.5,11
22681,tt5461242,5.3,44
22682,tt5462244,7.4,8
22683,tt5462326,5.5,15957
22684,tt5462400,6.4,1536
22685,tt5463088,6.9,125
22686,tt5463172,7.0,952
22687,tt5467852,5.4,124
22688,tt5475294,8.7,58
22689,tt5477450,8.6,7
22690,tt5479244,8.9,39
22691,tt5507934,3.5,436
22692,tt5516984,5.0,6
22693,tt5529392,4.3,174
22694,tt5532844,7.1,53
22695,tt5536316,8.3,68
22696,tt5536398,7.3,321
22697,tt5538984,7.3,25
22698,tt5543588,6.2,15
22699,tt5544700,6.8,388
22700,tt5545098,7.9,23
22701,tt5545880,7.2,107
22702,tt5546300,6.6,442
22703,tt5553962,5.7,819
22704,tt5572872,5.0,10
22705,tt5574046,6.7,38
22706,tt5594956,6.7,19
22707,tt5597870,4.3,46
22708,tt5619142,5.4,36
22709,tt5619666,6.2,5
22710,tt5636358,7.5,24
22711,tt5639650,5.3,316
22712,tt5639784,7.2,24
22713,tt5641134,4.3,17
22714,tt5642492,7.6,14
22715,tt5643724,4.7,165
22716,tt5644062,5.4,170
22717,tt5646136,5.4,6231
22718,tt5648016,6.9,14
22719,tt5650482,8.1,64
22720,tt5657880,8.8,9
22721,tt5662502,7.2,34
22722,tt5662556,5.5,265
22723,tt5665660,3.5,11
22724,tt5671246,8.2,12
22725,tt5671298,3.3,139
22726,tt5672240,8.2,20
22727,tt5672286,7.3,819
22728,tt5679402,4.4,670
22729,tt5696096,5.6,48
22730,tt5696326,6.1,556
22731,tt5698984,9.1,11
22732,tt5699154,6.8,7299
22733,tt5701116,6.4,521
22734,tt5709846,8.4,9
22735,tt5715622,6.5,76
22736,tt5716350,6.6,11
22737,tt5721734,7.4,250
22738,tt5730882,7.1,472
22739,tt5731738,6.3,7
22740,tt5737582,5.3,1135
22741,tt5740242,4.2,39
22742,tt5744122,8.2,6
22743,tt5755606,5.0,906
22744,tt5772556,5.6,23
22745,tt5773490,7.5,11
22746,tt5775038,7.0,96
22747,tt5778938,6.7,409
22748,tt5780942,6.8,6
22749,tt5784250,6.6,47
22750,tt5784434,7.9,8
22751,tt5788706,4.8,23
22752,tt5789944,5.6,29
22753,tt5790492,5.5,1369
22754,tt5795332,4.4,24
22755,tt5796478,5.5,77
22756,tt5799780,6.5,473
22757,tt5800086,6.4,17
22758,tt5803530,6.2,19
22759,tt5804126,5.0,133
22760,tt5804314,4.8,2179
22761,tt5805056,7.9,12
22762,tt5812842,6.8,20
22763,tt5817548,6.0,47
22764,tt5821968,7.2,57
22765,tt5822676,6.6,303
22766,tt5825150,4.4,227
22767,tt5826036,5.6,14
22768,tt5830022,7.0,916
22769,tt5831162,9.2,6
22770,tt5834958,4.9,11
22771,tt5837618,6.3,21
22772,tt5838376,4.0,5
22773,tt5847768,7.5,195
22774,tt5854198,4.2,645
22775,tt5855378,8.3,11
22776,tt5858972,6.1,23
22777,tt5859352,6.2,56
22778,tt5862032,7.3,29
22779,tt5863402,6.4,60
22780,tt5866298,6.6,5
22781,tt5884234,4.9,7835
22782,tt5885628,8.6,5
22783,tt5888276,4.4,260
22784,tt5889338,6.3,398
22785,tt5893032,5.8,34
22786,tt5902484,6.0,1448
22787,tt5903870,6.1,60
22788,tt5907748,6.3,887
22789,tt5912470,6.6,372
22790,tt5913184,7.5,558
22791,tt5916158,6.4,114
22792,tt5917326,8.2,24
22793,tt5918028,6.6,1787
22794,tt5918100,5.5,6
22795,tt5918104,4.8,103
22796,tt5922124,6.2,541
22797,tt5923718,6.1,19
22798,tt5925370,7.5,20
22799,tt5927030,9.0,7
22800,tt5927526,8.4,7
22801,tt5932314,7.9,18
22802,tt5934894,7.5,1341
22803,tt5939172,7.8,6
22804,tt5949038,4.6,1115
22805,tt5959970,5.0,10
22806,tt5966242,8.2,40
22807,tt5966340,7.4,215
22808,tt5974422,6.6,123
22809,tt5974626,4.2,498
22810,tt5978754,6.0,39
22811,tt5980788,6.6,74
22812,tt5982964,6.0,110
22813,tt5994166,5.5,2241
22814,tt5997878,8.1,66
22815,tt6004376,6.2,6
22816,tt6013182,4.4,81
22817,tt6021902,1.0,230
22818,tt6029714,7.3,190
22819,tt6029736,6.2,22
22820,tt6032170,5.9,1442
22821,tt6034966,6.6,158
22822,tt6039790,9.0,9
22823,tt6044548,6.1,45
22824,tt6044614,7.2,21
22825,tt6044656,6.0,7
22826,tt6048828,4.6,275
22827,tt6054758,8.5,3464
22828,tt6056644,6.6,596
22829,tt6063632,5.1,18
22830,tt6075688,3.1,58
22831,tt6076810,9.0,56
22832,tt6078840,7.2,1403
22833,tt6080428,7.3,30
22834,tt6082614,5.8,561
22835,tt6084816,4.3,7
22836,tt6092354,6.7,29
22837,tt6092630,7.0,8
22838,tt6092826,5.7,39
22839,tt6095000,6.3,12
22840,tt6096212,8.0,26
22841,tt6097798,6.2,10008
22842,tt6098626,6.1,29
22843,tt6099456,8.8,10
22844,tt6099468,7.6,18
22845,tt6106802,6.0,193
22846,tt6116204,8.6,10
22847,tt6118366,7.2,77
22848,tt6127024,7.0,597
22849,tt6128970,6.4,11
22850,tt6133048,2.9,231
22851,tt6138680,5.4,164
22852,tt6140354,5.9,25
22853,tt6145762,7.0,39
22854,tt6148782,6.2,252
22855,tt6150050,6.6,20
22856,tt6153336,8.0,59
22857,tt6164432,4.3,146
22858,tt6167392,6.5,16
22859,tt6170820,7.7,19
22860,tt6172304,8.2,6
22861,tt6177752,6.4,109
22862,tt6182460,6.8,5
22863,tt6186442,6.7,33
22864,tt6190456,6.7,537
22865,tt6198462,7.8,40
22866,tt6203964,7.0,186
22867,tt6203998,3.7,153
22868,tt6206218,6.8,6
22869,tt6206240,4.9,153
22870,tt6208950,8.2,80
22871,tt6209960,2.5,72
22872,tt6210064,8.5,22
22873,tt6213794,5.0,334
22874,tt6213880,6.2,430
22875,tt6214476,7.1,20
22876,tt6217804,3.8,3383
22877,tt6220006,8.6,9
22878,tt6220620,6.4,10
22879,tt6223976,5.4,8
22880,tt6224508,5.8,56
22881,tt6228518,8.3,6
22882,tt6243140,5.9,5970
22883,tt6245584,7.8,39
22884,tt6264524,7.9,7
22885,tt6265124,4.6,11
22886,tt6268152,5.0,168
22887,tt6268196,4.7,7
22888,tt6268536,5.6,78
22889,tt6271180,6.6,409
22890,tt6271858,8.5,6
22891,tt6272452,8.6,12
22892,tt6274696,6.7,39
22893,tt6280910,8.3,10
22894,tt6290732,6.0,71
22895,tt6293042,6.0,1473
22896,tt6296924,6.7,47
22897,tt6301452,5.7,1591
22898,tt6303464,6.1,67
22899,tt6319508,7.8,5
22900,tt6325188,8.5,6
22901,tt6327522,5.4,12
22902,tt6327570,5.5,206
22903,tt6329330,6.6,8
22904,tt6330202,6.5,24
22905,tt6330472,7.1,13
22906,tt6333264,5.4,15
22907,tt6343358,9.0,5
22908,tt6344482,6.2,6
22909,tt6344664,8.0,290
22910,tt6346630,8.5,11
22911,tt6349844,4.8,38
22912,tt6353716,3.9,186
22913,tt6354108,6.7,398
22914,tt6357492,6.0,495
22915,tt6360784,8.2,11
22916,tt6370506,7.4,5
22917,tt6379314,7.7,420
22918,tt6383544,4.3,37
22919,tt6383546,7.9,8
22920,tt6394432,7.2,45
22921,tt6413002,4.9,41
22922,tt6436082,7.1,73
22923,tt6440916,5.4,482
22924,tt6446822,5.8,5
22925,tt6447520,7.4,9
22926,tt6447722,6.0,8
22927,tt6448084,5.4,33
22928,tt6451304,6.5,1333
22929,tt6469338,8.9,15
22930,tt6471628,6.7,213
22931,tt6477684,8.2,5
22932,tt6483356,6.9,33
22933,tt6485304,7.1,1381
22934,tt6515910,5.7,145
22935,tt6520954,8.2,2285
22936,tt6523114,6.2,12
22937,tt6532954,7.4,399
22938,tt6533000,2.8,97
22939,tt6537200,3.9,9
22940,tt6537998,4.7,13
22941,tt6539420,6.3,348
22942,tt6547170,4.2,4196
22943,tt6549064,4.5,22
22944,tt6566542,7.6,5
22945,tt6567708,4.8,9
22946,tt6568628,6.7,33
22947,tt6572608,7.0,40
22948,tt6609996,7.9,9
22949,tt6611040,7.5,49
22950,tt6615240,5.8,260
22951,tt6618500,6.5,44
22952,tt6620238,8.1,704
22953,tt6630656,7.9,25
22954,tt6638398,4.9,182
22955,tt6642482,3.4,26
22956,tt6645236,9.0,13
22957,tt6645704,4.1,10
22958,tt6659416,7.8,18
22959,tt6661850,6.0,27
22960,tt6662566,7.0,6
22961,tt6668592,5.6,14
22962,tt6669424,5.5,13
22963,tt6673682,6.6,7
22964,tt6684436,7.7,39
22965,tt6684810,7.7,342
22966,tt6698564,1.7,26
22967,tt6701492,4.9,188
22968,tt6705640,5.3,572
22969,tt6709444,3.3,6
22970,tt6711660,7.0,1365
22971,tt6719840,6.3,236
22972,tt6720618,6.8,634
22973,tt6725440,6.3,52
22974,tt6726070,6.6,227
22975,tt6734298,1.2,26
22976,tt6737956,8.7,6
22977,tt6740544,6.1,29
22978,tt6745804,5.9,35
22979,tt6750796,6.0,101
22980,tt6752992,7.6,7795
22981,tt6757070,8.4,15
22982,tt6767852,8.8,111
22983,tt6777212,5.5,76
22984,tt6777338,6.7,9231
22985,tt6779238,8.7,70
22986,tt6789126,7.2,130
22987,tt6826412,7.1,12
22988,tt6827922,7.1,9
22989,tt6829190,7.0,41
22990,tt6837138,8.1,16
22991,tt6839448,5.4,5
22992,tt6840904,7.2,74
22993,tt6844382,5.1,8
22994,tt6845556,9.0,11
22995,tt6846432,7.1,778
22996,tt6848590,3.4,28
22997,tt6848934,6.1,31
22998,tt6851214,6.2,38
22999,tt6856132,7.3,232
23000,tt6856940,6.4,14
23001,tt6857644,6.7,10
23002,tt6867770,8.4,26
23003,tt6872516,5.3,27
23004,tt6874242,6.3,10
23005,tt6879946,7.0,20
23006,tt6889668,6.3,13
23007,tt6891516,8.3,25
23008,tt6915090,5.2,11
23009,tt6915596,7.9,1611
23010,tt6918790,4.8,92
23011,tt6920220,2.9,50
23012,tt6921112,4.9,111
23013,tt6921614,6.2,46
23014,tt6926072,8.3,7
23015,tt6942450,4.8,27
23016,tt6953274,3.1,17
23017,tt6957366,5.9,16
23018,tt6962204,4.9,423
23019,tt6966098,8.2,13
23020,tt6968452,5.8,5
23021,tt6970798,7.6,78
23022,tt6980546,7.9,13446
23023,tt6984802,5.3,6
23024,tt6995612,4.2,530
23025,tt7014404,7.6,8
23026,tt7025370,7.7,11
23027,tt7027210,6.6,186
23028,tt7036840,8.2,6
23029,tt7042232,7.0,6
23030,tt7052244,5.6,3179
23031,tt7055592,6.7,1266
23032,tt7059806,4.1,23
23033,tt7060680,8.3,92
23034,tt7074750,7.1,35
23035,tt7086446,7.5,31
23036,tt7095654,6.3,990
23037,tt7095764,7.5,26
23038,tt7098236,6.9,33
23039,tt7108558,8.9,17
23040,tt7117376,8.7,53
23041,tt7117552,6.5,268
23042,tt7117594,5.6,324
23043,tt7125510,7.6,19
23044,tt7135152,7.4,177
23045,tt7137164,4.6,56
23046,tt7137374,1.2,6
23047,tt7139110,8.5,11
23048,tt7141148,4.3,15
23049,tt7151480,6.9,94
23050,tt7154284,7.0,264
23051,tt7156720,6.3,46
23052,tt7158424,3.0,8
23053,tt7158736,5.3,64
23054,tt7177156,6.2,238
23055,tt7197132,4.1,19
23056,tt7211346,7.6,40
23057,tt7234694,3.8,37
23058,tt7235368,7.7,16
23059,tt7238326,6.2,80
23060,tt7240130,6.2,9
23061,tt7252000,7.7,1103
23062,tt7263974,3.9,81
23063,tt7264946,7.6,9
23064,tt7277350,5.3,36
23065,tt7284952,7.1,943
23066,tt7286908,5.5,220
23067,tt7290778,6.6,50
23068,tt7309384,6.4,30
23069,tt7311036,8.5,13
23070,tt7313348,6.0,150
23071,tt7314778,7.7,15
23072,tt7317256,4.9,30
23073,tt7317324,4.8,358
23074,tt7320478,4.8,106
23075,tt7321190,7.3,135
23076,tt7322390,8.6,17
23077,tt7323690,8.3,6
23078,tt7342838,7.5,3570
23079,tt7343526,7.7,10
23080,tt7351178,4.5,34
23081,tt7354554,5.2,12
23082,tt7364784,7.3,6
23083,tt7368004,6.5,45
23084,tt7370004,8.3,22
23085,tt7379378,7.8,5
23086,tt7379662,9.5,74
23087,tt7385124,7.4,131
23088,tt7386668,4.5,32
23089,tt7433762,9.1,666
23090,tt7436212,6.9,27
23091,tt7438870,6.4,32
23092,tt7441876,6.2,193
23093,tt7458762,7.6,1220
23094,tt7465704,5.8,289
23095,tt7474562,8.9,148
23096,tt7486356,5.3,156
23097,tt7507532,7.7,6
23098,tt7511972,4.3,18
23099,tt7512582,8.6,13
23100,tt7514020,6.9,281
23101,tt7519410,7.0,26
23102,tt7543784,6.2,108
23103,tt7545566,6.8,2292
23104,tt7549884,5.6,308
23105,tt7551292,6.5,15
23106,tt7571718,8.1,44
23107,tt7579962,8.8,12
23108,tt7583464,7.6,19
23109,tt7586244,8.9,12
23110,tt7589524,6.6,613
23111,tt7598224,4.1,42
23112,tt7599050,6.3,453
23113,tt7600370,9.2,86
23114,tt7601308,7.0,637
23115,tt7623972,7.9,7
23116,tt7629994,3.8,26
23117,tt7634746,6.7,17
23118,tt7638246,3.4,5
23119,tt7640584,6.1,53
23120,tt7643334,6.8,21
23121,tt7650198,2.7,90
23122,tt7654178,7.8,28
23123,tt7659110,7.8,59
23124,tt7664010,3.2,51
23125,tt7665846,9.4,53
23126,tt7671392,7.2,26
23127,tt7671414,4.1,507
23128,tt7681902,8.4,16755
23129,tt7688812,4.6,121
23130,tt7704572,7.2,15
23131,tt7715244,5.2,137
23132,tt7745080,5.8,29
23133,tt7753296,7.8,42
23134,tt7768800,6.0,101
23135,tt7769310,6.5,73
23136,tt7770022,6.2,6
23137,tt7776838,7.2,610
23138,tt7793958,7.8,9
23139,tt7805920,7.1,14
23140,tt7807388,6.5,13
23141,tt7813682,6.7,10
23142,tt7822622,4.2,5
23143,tt7822680,8.2,6
23144,tt7825208,2.8,41882
23145,tt7838150,7.0,19
23146,tt7843836,7.3,6
23147,tt7853292,6.2,848
23148,tt7858496,6.4,18
23149,tt7861510,6.9,61
23150,tt7879986,9.1,12
23151,tt7885540,7.6,9
23152,tt7888070,5.7,246
23153,tt7897124,7.4,11
23154,tt7897276,7.0,8
23155,tt7900820,5.6,8
23156,tt7913994,6.4,32
23157,tt7918694,8.0,40
23158,tt7942746,4.8,348
23159,tt7959952,7.5,20
23160,tt7960458,8.8,257
23161,tt7972468,5.8,67
23162,tt7985270,6.6,5
23163,tt7997932,7.4,255
23164,tt8001194,8.6,12
23165,tt8023928,5.1,18
23166,tt8041916,5.7,573
23167,tt8042452,7.1,309
23168,tt8056032,7.8,21
23169,tt8060588,9.1,45
23170,tt8060640,7.2,314
23171,tt8085890,6.5,104
23172,tt8098636,7.1,138
23173,tt8106566,7.2,237
23174,tt8108026,8.0,39
23175,tt8108164,5.5,2448
23176,tt8110290,6.5,11
23177,tt8136112,8.4,5
23178,tt8139786,7.3,7
23179,tt8145354,7.0,9
23180,tt8146434,6.8,5
23181,tt8150782,3.8,13
23182,tt8157250,6.6,8
23183,tt8176874,8.1,9
23184,tt8184902,7.2,6
23185,tt8185182,7.2,1983
23186,tt8185374,7.8,32
23187,tt8188584,6.4,7
23188,tt8193742,7.1,9
23189,tt8197340,4.6,5
23190,tt8201726,8.0,35
23191,tt8206940,4.2,12
23192,tt8222342,6.2,145
23193,tt8237152,7.9,9
23194,tt8256610,5.8,5
23195,tt8257900,7.9,33
23196,tt8269204,6.4,92
23197,tt8274978,5.0,27
23198,tt8305690,2.7,271
23199,tt8310282,8.0,19
23200,tt8310710,5.3,31
23201,tt8311958,6.3,236
23202,tt8317718,6.3,7
23203,tt8332142,3.0,31
23204,tt8332808,8.9,14
23205,tt8337916,4.1,25
23206,tt8352390,7.0,7
23207,tt8372826,7.6,274
23208,tt8375760,5.2,13
23209,tt8382922,8.2,12
23210,tt8396228,6.3,62
23211,tt8403364,5.2,26
23212,tt8405810,6.8,929
23213,tt8409498,8.0,250
23214,tt8439904,8.5,12
23215,tt8453246,7.0,7
23216,tt8463722,5.3,50
23217,tt8493238,7.4,16
23218,tt8522820,7.7,185
23219,tt8522952,5.7,6
23220,tt8523636,7.8,11
23221,tt8525482,7.6,21
23222,tt8534294,6.5,35
23223,tt8541132,6.8,6
23224,tt8550208,6.7,1987
23225,tt8551348,4.4,8
23226,tt8566864,6.2,84
23227,tt8595708,7.2,393
23228,tt8601550,6.7,16
23229,tt8609814,6.6,5
23230,tt8610794,6.9,112
23231,tt8644126,8.9,43
23232,tt8661302,6.7,6
23233,tt8671526,8.4,9
23234,tt8681068,7.8,27
23235,tt8697368,6.8,18
23236,tt8713190,6.7,226
23237,tt8714504,7.8,9
23238,tt8716236,6.7,6
23239,tt8721668,5.4,392
23240,tt8730152,7.4,489
23241,tt8747696,6.9,49
23242,tt8763948,7.1,19
23243,tt8775270,6.8,8
23244,tt8793950,8.4,13
23245,tt8806104,6.5,61
23246,tt8824852,5.3,110
23247,tt8825052,8.2,42
23248,tt8836342,6.8,39
23249,tt8838810,8.0,183
23250,tt8840492,2.4,51
23251,tt8866176,6.1,48
23252,tt8871704,8.0,18
23253,tt8884452,6.1,28
23254,tt8902862,3.5,15
23255,tt8906022,5.8,71
23256,tt8917752,6.5,430
23257,tt8922538,7.2,16
23258,tt8936306,7.1,23
23259,tt8937972,7.2,20
23260,tt8939054,6.3,6
23261,tt8947544,8.3,6
23262,tt8955234,6.6,5
23263,tt8959820,7.4,6181
23264,tt8961466,8.8,16
23265,tt8998472,6.1,2337
23266,tt9005484,1.0,112
23267,tt9020648,6.0,27
23268,tt9020894,3.1,359
23269,tt9021140,7.7,734
23270,tt9024126,7.6,10
23271,tt9030228,8.5,11
23272,tt9031530,6.7,29
23273,tt9032124,7.1,77
23274,tt9038166,6.3,9
23275,tt9052864,6.6,27
23276,tt9058902,6.2,220
23277,tt9068100,6.4,203
23278,tt9103326,8.3,11
23279,tt9125958,4.9,21
23280,tt9134204,7.5,21
23281,tt9149030,7.2,76
23282,tt9149530,6.4,5
23283,tt9149838,8.4,18
23284,tt9149916,6.6,8
23285,tt9150556,6.8,12
23286,tt9174602,4.4,76
23287,tt9187888,8.7,6
23288,tt9193520,3.4,15
23289,tt9198724,8.9,12
23290,tt9206562,8.2,1265
23291,tt9213244,5.6,11
23292,tt9244706,5.4,7
23293,tt9248740,5.1,109
23294,tt9251614,5.1,8
23295,tt9257628,7.5,16
23296,tt9281008,6.1,117
23297,tt9301884,1.7,144
23298,tt9310544,7.8,43
23299,tt9319880,5.5,43
23300,tt9333076,7.2,8
23301,tt9336024,5.2,5
23302,tt9342846,6.6,78
23303,tt9346782,7.4,9
23304,tt9354500,8.2,12
23305,tt9358084,8.4,44
23306,tt9379674,4.3,14
23307,tt9437360,5.1,7
23308,tt9466320,8.1,32
23309,tt9477532,5.2,25
23310,tt9529302,3.5,16
23311,tt9568668,6.0,6
23312,tt9584192,5.6,64
23313,tt9590954,8.4,7
23314,tt9633264,6.3,62
23315,tt9638532,6.8,8
23316,tt9643408,4.5,11
23317,tt9660662,6.1,22
23318,tt9668594,6.3,38
23319,tt9675804,7.3,38
23320,tt9689930,7.8,5
23321,tt9725236,5.6,8
23322,tt9770208,6.0,12
23323,tt9773532,4.4,9
23324,tt9805504,4.9,75
23325,tt9808874,7.3,7
23326,tt9820834,2.9,9
23327,tt9848968,7.7,7
23328,tt9904844,8.7,218
23329,tt0770703,6.1,67922
23330,tt0810913,3.3,71361
23331,tt0828135,8.3,37
23332,tt0850247,5.6,13
23333,tt0850678,6.1,15
23334,tt0862930,6.9,307
23335,tt0871893,4.9,162
23336,tt0899154,5.6,263
23337,tt0934981,6.4,221
23338,tt10011342,7.4,21
23339,tt10017956,8.7,46
23340,tt1007029,6.4,96066
23341,tt10087628,6.4,8
23342,tt10118064,7.5,20
23343,tt10161980,4.2,5
23344,tt10170038,7.3,15
23345,tt10177384,9.2,8
23346,tt10197354,8.8,40
23347,tt10230316,7.6,16
23348,tt3713402,8.4,50
23349,tt3714492,5.7,110
23350,tt3714804,6.1,245
23351,tt3715406,6.7,5308
23352,tt3715964,7.0,42
23353,tt3716142,5.0,648
23354,tt3717016,5.9,2714
23355,tt3717088,5.8,141
23356,tt3719434,5.2,630
23357,tt3719556,6.4,5
23358,tt3727662,5.3,1240
23359,tt3731196,5.0,557
23360,tt3731778,8.7,7
23361,tt3735338,6.8,5
23362,tt3737030,7.1,10
23363,tt3737782,5.3,290
23364,tt3740066,6.6,688
23365,tt3741860,7.3,957
23366,tt3746250,7.7,2251
23367,tt3747550,4.1,76
23368,tt3748640,6.8,33
23369,tt3751258,7.2,5
23370,tt3755604,7.2,24
23371,tt3758864,8.9,12
23372,tt3763790,6.6,176
23373,tt3765078,6.7,1600
23374,tt3768032,7.6,64
23375,tt3774114,7.3,119149
23376,tt3774818,5.6,5
23377,tt3777912,8.0,71
23378,tt3780514,6.0,11
23379,tt3783274,6.3,14
23380,tt3786292,7.2,131
23381,tt3800560,7.9,305
23382,tt3801886,6.3,10
23383,tt3810772,6.0,9
23384,tt3812730,7.1,173
23385,tt3813650,7.7,7
23386,tt3815994,5.7,35
23387,tt3817838,8.1,16
23388,tt3826854,8.8,9
23389,tt3830162,7.1,8599
23390,tt3834896,7.7,24
23391,tt3835674,3.6,123
23392,tt3836308,5.6,461
23393,tt3838154,6.7,17
23394,tt3840608,8.0,32
23395,tt3846674,7.3,62683
23396,tt3847642,4.2,651
23397,tt3852486,6.5,27
23398,tt3853452,6.4,1450
23399,tt3854262,5.2,106
23400,tt3856638,6.7,55
23401,tt3858912,6.3,188
23402,tt3859872,4.7,146
23403,tt3860008,8.2,14
23404,tt3864916,5.2,347
23405,tt3866300,6.5,67
23406,tt3869356,7.0,45
23407,tt3871938,6.9,50
23408,tt3872958,6.4,569
23409,tt3875352,8.3,18
23410,tt3878342,5.9,7
23411,tt3882950,6.9,14
23412,tt3884428,7.5,24
23413,tt3886488,8.4,90
23414,tt3888028,9.3,6
23415,tt3888806,7.3,13
23416,tt3894914,8.5,6
23417,tt3903840,6.7,6
23418,tt3907264,7.6,9
23419,tt3907394,6.5,183
23420,tt3910416,7.8,815
23421,tt3911058,6.1,442
23422,tt3922350,5.2,1019
23423,tt3922764,6.1,112
23424,tt3924802,6.7,17
23425,tt3950280,7.2,9
23426,tt3950908,3.0,628
23427,tt3951298,4.8,121
23428,tt3959504,3.2,5
23429,tt3959694,6.4,8
23430,tt3960972,8.8,5
23431,tt3969100,7.1,9
23432,tt3969990,5.8,16
23433,tt3975664,9.1,14
23434,tt3976144,5.4,13487
23435,tt3982446,5.2,6
23436,tt3983640,5.0,279
23437,tt3985248,5.9,62
23438,tt4003046,6.2,3098
23439,tt4006746,6.6,16
